Processor,AMD Opteron 4171 HE @ 2.09GHz (4 Cores)
"Threaded I/O Tester - Test: Read - Size Per Thread: 128MB - Thread Count: 16",3368.39
"Threaded I/O Tester - Test: Read - Size Per Thread: 128MB - Thread Count: 32",3449.32
"Threaded I/O Tester - Test: Read - Size Per Thread: 256MB - Thread Count: 16",3484.69
"Threaded I/O Tester - Test: Read - Size Per Thread: 256MB - Thread Count: 32",1715.21
"Threaded I/O Tester - Test: Write - Size Per Thread: 128MB - Thread Count: 4",0.31
"Threaded I/O Tester - Test: Write - Size Per Thread: 128MB - Thread Count: 8",0.54
"Threaded I/O Tester - Test: Write - Size Per Thread: 256MB - Thread Count: 4",0.31
"Threaded I/O Tester - Test: Write - Size Per Thread: 256MB - Thread Count: 8",0.56
"Threaded I/O Tester - Test: Write - Size Per Thread: 32MB - Thread Count: 16",1.04
"Threaded I/O Tester - Test: Write - Size Per Thread: 32MB - Thread Count: 32",1.72
"Threaded I/O Tester - Test: Write - Size Per Thread: 64MB - Thread Count: 16",0.86
"Threaded I/O Tester - Test: Write - Size Per Thread: 64MB - Thread Count: 32",1.47
"Threaded I/O Tester - Test: Write - Size Per Thread: 128MB - Thread Count: 16",0.96
"Threaded I/O Tester - Test: Write - Size Per Thread: 128MB - Thread Count: 32",1.72
"Threaded I/O Tester - Test: Write - Size Per Thread: 256MB - Thread Count: 16",1.01
"Threaded I/O Tester - Test: Write - Size Per Thread: 256MB - Thread Count: 32",1.66
"Threaded I/O Tester - Test: Random Read - Size Per Thread: 32MB - Thread Count: 4",2761.16
"Threaded I/O Tester - Test: Random Read - Size Per Thread: 32MB - Thread Count: 8",2544.37
"Threaded I/O Tester - Test: Random Read - Size Per Thread: 64MB - Thread Count: 4",2494.80
"Threaded I/O Tester - Test: Random Read - Size Per Thread: 64MB - Thread Count: 8",2617.11
"Threaded I/O Tester - Test: Random Read - Size Per Thread: 128MB - Thread Count: 4",2786.07
"Threaded I/O Tester - Test: Random Read - Size Per Thread: 128MB - Thread Count: 8",2707.95
"Threaded I/O Tester - Test: Random Read - Size Per Thread: 256MB - Thread Count: 4",2721.10
"Threaded I/O Tester - Test: Random Read - Size Per Thread: 256MB - Thread Count: 8",2738.92
"Threaded I/O Tester - Test: Random Read - Size Per Thread: 32MB - Thread Count: 16",2657.66
"Threaded I/O Tester - Test: Random Read - Size Per Thread: 32MB - Thread Count: 32",2875.94
"Threaded I/O Tester - Test: Random Read - Size Per Thread: 64MB - Thread Count: 16",2784.82
"Threaded I/O Tester - Test: Random Read - Size Per Thread: 64MB - Thread Count: 32",2801.49
"Threaded I/O Tester - Test: Random Write - Size Per Thread: 32MB - Thread Count: 4",0.30
"Threaded I/O Tester - Test: Random Write - Size Per Thread: 32MB - Thread Count: 8",0.58
"Threaded I/O Tester - Test: Random Write - Size Per Thread: 64MB - Thread Count: 4",0.30
"Threaded I/O Tester - Test: Random Write - Size Per Thread: 64MB - Thread Count: 8",0.52
"Threaded I/O Tester - Test: Random Read - Size Per Thread: 128MB - Thread Count: 16",2898.49
"Threaded I/O Tester - Test: Random Read - Size Per Thread: 128MB - Thread Count: 32",2752.99
"Threaded I/O Tester - Test: Random Read - Size Per Thread: 256MB - Thread Count: 16",2813.52
"Threaded I/O Tester - Test: Random Read - Size Per Thread: 256MB - Thread Count: 32",850.73
"Threaded I/O Tester - Test: Random Write - Size Per Thread: 128MB - Thread Count: 4",0.37
"Threaded I/O Tester - Test: Random Write - Size Per Thread: 128MB - Thread Count: 8",0.66
"Threaded I/O Tester - Test: Random Write - Size Per Thread: 256MB - Thread Count: 4",0.40
"Threaded I/O Tester - Test: Random Write - Size Per Thread: 256MB - Thread Count: 8",0.64
"Threaded I/O Tester - Test: Random Write - Size Per Thread: 32MB - Thread Count: 16",1.06
"Threaded I/O Tester - Test: Random Write - Size Per Thread: 32MB - Thread Count: 32",1.72
"Threaded I/O Tester - Test: Random Write - Size Per Thread: 64MB - Thread Count: 16",1.15
"Threaded I/O Tester - Test: Random Write - Size Per Thread: 64MB - Thread Count: 32",1.71
"Threaded I/O Tester - Test: Random Write - Size Per Thread: 128MB - Thread Count: 16",1.03
"Threaded I/O Tester - Test: Random Write - Size Per Thread: 128MB - Thread Count: 32",1.73
"Threaded I/O Tester - Test: Random Write - Size Per Thread: 256MB - Thread Count: 16",1.25
"Threaded I/O Tester - Test: Random Write - Size Per Thread: 256MB - Thread Count: 32",1.49
"Compile Bench - Test: Compile",123.04,128.83
"Compile Bench - Test: Initial Create",33.26,33.41
"Compile Bench - Test: Read Compiled Tree",374.03,378.82
"Unpacking The Linux Kernel - linux-2.6.32.tar.bz2",26.94,22.46
"PostMark - Disk Transaction Performance",1963,1943
"DD - Test: / - Block Size: 512M - Count: 1 - Oflag: direct",145,93.5,190
"DD - Test: / - Block Size: 512M - Count: 1 - Oflag: sync",85.1,106,105
"DD - Test: / - Block Size: 1G - Count: 1 - Oflag: direct",106,110,85.1
"DD - Test: / - Block Size: 1G - Count: 1 - Oflag: sync",101,99.9,101
"DD - Test: / - Block Size: 1G - Count: 2 - Oflag: direct",100,95.5,95.1
"DD - Test: / - Block Size: 1G - Count: 2 - Oflag: sync",89.0,86.4,84.6
"DD - Test: / - Block Size: 1G - Count: 4 - Oflag: direct",97.3,97.5,95.2
"DD - Test: / - Block Size: 1G - Count: 4 - Oflag: sync",94.2,97.0,95.5
"DD - Test: / - Block Size: 1G - Count: 8 - Oflag: direct",99.0,92.4,97.8
"DD - Test: / - Block Size: 1G - Count: 8 - Oflag: sync",83.1,93.5,94.6
"DD - Test: / - Block Size: 2G - Count: 1 - Oflag: direct",95.2,93.2,93.7
"DD - Test: / - Block Size: 2G - Count: 1 - Oflag: sync",93.6,91.8,83.7
"DD - Test: / - Block Size: 2G - Count: 2 - Oflag: direct",90.0,87.5,89.2
"DD - Test: / - Block Size: 2G - Count: 2 - Oflag: sync",91.7,93.1,87.5
"DD - Test: / - Block Size: 2G - Count: 4 - Oflag: direct",87.0,94.6,90.6
"DD - Test: / - Block Size: 2G - Count: 4 - Oflag: sync",90.0,86.6,91.1
"DD - Test: / - Block Size: 4G - Count: 1 - Oflag: direct",92.0,89.2,89.7
"DD - Test: / - Block Size: 4G - Count: 1 - Oflag: sync",96.5,89.6,101
"DD - Test: / - Block Size: 4G - Count: 2 - Oflag: direct",89.9,92.1,88.4
"DD - Test: / - Block Size: 4G - Count: 2 - Oflag: sync",92.4,80.9,93.8
"DD - Test: /mnt - Block Size: 512M - Count: 1 - Oflag: direct",1020.73,1023.35,983.38
"DD - Test: /mnt - Block Size: 512M - Count: 1 - Oflag: sync",416,339,460
"DD - Test: /mnt - Block Size: 1G - Count: 1 - Oflag: direct",990.79,1007.66,961.79
"DD - Test: /mnt - Block Size: 1G - Count: 1 - Oflag: sync",475,484,490
"DD - Test: /mnt - Block Size: 1G - Count: 2 - Oflag: direct",1085.21,1076.59,1093.17
"DD - Test: /mnt - Block Size: 1G - Count: 2 - Oflag: sync",495,519,538
"DD - Test: /mnt - Block Size: 1G - Count: 4 - Oflag: direct",1144.84,1177.33,1111.24
"DD - Test: /mnt - Block Size: 1G - Count: 4 - Oflag: sync",534,535,530
"DD - Test: /mnt - Block Size: 1G - Count: 8 - Oflag: direct",1123.81,1166.28,1183.64
"DD - Test: /mnt - Block Size: 1G - Count: 8 - Oflag: sync",535,520,533
"DD - Test: /mnt - Block Size: 2G - Count: 1 - Oflag: direct",520,518,523
"DD - Test: /mnt - Block Size: 2G - Count: 1 - Oflag: sync",537,528,536
"DD - Test: /mnt - Block Size: 2G - Count: 2 - Oflag: direct",574,572,582
"DD - Test: /mnt - Block Size: 2G - Count: 2 - Oflag: sync",529,550,553
"DD - Test: /mnt - Block Size: 2G - Count: 4 - Oflag: direct",573,589,591
"DD - Test: /mnt - Block Size: 2G - Count: 4 - Oflag: sync",564,558,570
"DD - Test: /mnt - Block Size: 4G - Count: 1 - Oflag: direct",525,512,541
"DD - Test: /mnt - Block Size: 4G - Count: 1 - Oflag: sync",530,540,541
"DD - Test: /mnt - Block Size: 4G - Count: 2 - Oflag: direct",552,588,587
"DD - Test: /mnt - Block Size: 4G - Count: 2 - Oflag: sync",583,562,547
"IPERF3 - Test: bouygues.testdebit.info",233,234,233,233,233,233,233,233,233,233
